type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
30,-0.0024348386,-0.0005830155,-0.0014359652,-0.001720154,0.0032970367,-0.0019774453,0.0015496968,0.0012145237,0.0019735454,0.0018322457,-0.005721812,0.0033152807,0.005105041,-0.002665345,-0.0009460884,-0.0038247814,0.0019708122,-0.003536887,0.0010661486,-0.004460895,-0.0022020126,0.00083996076,-0.001615759,0.0007280863,-0.009211933,-0.005689524,0.007486142,0.007630182,-0.005709931,0.005242479,-0.0021186848,0.0023018715,0.0024020916,0.003259787,0.0076532713,0.004203992,-0.0033026354,0.0085617285,0.0010601651,0.0009525254,0.004170038,-0.008055144,-0.0023750775,-0.0035456398,0.0021905852,-0.0030357486,-0.005768108,0.0040131425,0.006947241,-0.0030624804,-0.0028357783,-0.0036056594,0.0044111703,0.0016070217,-0.0003238117,-0.009221803,-0.0014898577,-0.0053214594,0.0069311466,-0.003964485,0.0017179619,0.004478152,-0.000949533,-0.0010073798,-0.0041831997,-0.0057342704,-0.0066573233,-0.0048958184,-0.0063130544,0.0043676035,-0.0060507217,0.00048247186,0.0021309787,0.004996446,0.004705653,-0.00077156024,-2.3591841e-05,-0.00069806154,-0.006518461,-0.0012568939,0.0055954526,-0.001395561,0.008762733,0.005385533,-0.0071152034,-0.00960079,0.007571058,-0.0011317146,-0.0035233838,0.0060241735,-0.006533487,-0.000416284,-0.0018365822,-0.00770379,0.0033146322,-0.0017394582,0.011111083,-0.0016149377,0.006180775,0.00056655484,0.0033973316,0.005453008,-0.006858285,-0.0016494766,-0.009015538,-0.008382184,-0.0029902072,0.001290847,0.004226317,-0.006716895,0.001571836,-0.0018066885,0.0015835013,-0.0013441155,0.0035714894,0.0035741343,0.0023649551,0.0033209913,-0.0055011907,0.00839366,0.0016657315,0.005422001,-0.0077665206,0.0042756954,0.00848744,0.0028557894,0.005850046,-0.003158893
31,-0.0012119659,-0.0009466585,0.0046155294,-0.002253975,0.0026459943,-0.007389082,0.0026713104,0.0017911854,-0.00055004546,0.0012407618,0.0033578987,-0.0061115474,0.001953864,0.0042508477,-0.006569861,-0.0045507057,0.0013660102,0.0009123292,0.0072447886,-0.0071368874,0.0055834358,-0.00035551703,0.0009692211,0.0083069,-0.008012593,0.0064128633,-0.004502137,0.0046999534,0.004306421,-0.003909382,0.0053228117,0.008648739,0.005827198,0.0051584863,0.0050620604,-0.00839345,0.0033746632,0.007339257,0.0043006456,-0.00068198977,0.0065581854,-0.0058855894,0.0056250207,-0.008974419,0.0011345566,-0.004246512,-0.0033644743,0.002177797,-0.0047562434,0.00091728853,0.0009963572,0.0045390385,0.009101925,-0.005373848,0.0031104563,0.00036871992,-0.005136373,0.0013724072,-0.0061234846,-0.008575997,0.0049873716,-0.0018428684,-0.0010578373,0.0075807213,0.0020200144,-0.0037560111,0.0030595649,0.0059519657,-0.002665351,-0.0080531845,-0.007117066,0.0068913256,0.0075694597,0.0010837588,-0.0028694922,-0.007544833,-0.0003063029,0.0065407637,-0.00034703055,0.0010916584,-0.006753631,-0.0037705118,0.0065298756,0.0028471986,0.00071079854,-0.008858455,0.00036332157,0.005704072,0.003227262,0.0040819887,-0.006149084,-0.007348766,-8.9419045e-05,0.005460477,0.0045305993,0.001623377,0.008121823,0.0042039133,0.0008997001,0.005806992,0.0018868848,-0.0019086854,-0.010045568,0.002960515,-0.008907288,0.0033355525,-0.0065157083,-0.004310183,-0.005424527,0.0038197339,-0.005916129,-0.005568961,0.0018061557,0.0018859829,0.002484141,-0.003651471,0.0005854881,0.006812795,-0.006520787,0.006886648,0.0074241445,0.003849799,-0.005079956,-0.00087849045,0.0042118365,-0.0052708597,0.0055785812,0.0006570037
32,0.01008097,-0.0016137862,0.004124488,0.007977169,0.004776258,-0.004127292,0.0030188398,0.007626031,0.0041148383,0.007292429,0.0006409441,0.0056245644,-0.0017951967,-0.0024927778,-0.0009820105,-0.00057092984,0.0009588071,0.005496169,0.0077379155,-0.007385389,-0.0016163593,0.0078482535,-0.0029146837,-0.0019264821,-0.001572543,-0.006469991,0.00924308,0.002677442,-0.0027886862,-0.007307651,0.006306898,0.0026219294,-0.0064916583,0.008349373,0.008780775,0.0027616466,0.0040127854,-0.004333141,-0.00051475276,-0.006979998,0.004163227,0.0023316678,0.0035865796,0.0041383808,-0.008183603,-0.0035947086,-0.0023052674,-0.0068797837,-0.0010603255,0.004987718,0.0019269914,-0.0024511297,0.010688148,0.006140102,0.0029291965,-0.0044006784,-0.0021444582,0.003135371,0.002211665,0.002447607,-0.0020357333,0.008179465,0.0025751481,0.0059562763,0.006774425,-0.003171068,-0.0030856102,-0.0064238603,0.008266083,-0.0055734036,-0.0009213882,0.0070517724,0.0014992665,-0.00030995248,-0.008963584,-0.0014244237,0.00019100383,0.00097570376,-0.0013057156,0.006841114,-0.0036511456,0.002445585,0.0040258947,-0.0030657416,-0.0016000537,-0.006439332,0.006465854,0.0023277288,0.0077982447,0.00036691394,-0.0062773335,-0.0016537195,-0.009510535,-0.007890023,-0.0014313001,0.0054043424,-0.0013977229,-0.0015246216,-0.0053498093,-0.0054133018,-0.007682152,0.0048208144,-0.010808212,0.0066304044,-0.0056854193,0.0030787806,-0.007659332,-0.0026898908,0.0060887565,-0.0034591241,0.0011846323,0.0057962886,0.0035753655,0.0058795703,-0.0037378443,-0.00484002,0.0068502356,0.0042686015,0.0030928699,0.0021190906,0.0075491443,0.00753662,-0.008118323,-3.479106e-05,0.008777312,0.0048371367,0.00337517,0.0031229774
33,0.0102215065,-0.0067391424,0.0057100896,0.00047659408,0.00089540373,-0.007926347,-0.006610368,0.0071217115,0.0020400956,0.0062175565,-0.006904956,-0.008927077,0.004949127,0.0054641105,0.0025067844,0.0009620755,-0.0076494277,0.009943586,0.008441639,-0.0056509133,0.00041787402,0.009544228,-0.0074702245,0.00466276,0.0014502862,-0.00019175194,0.010735957,-0.002230698,0.001248567,0.0027048402,0.0057689967,0.0025410273,-0.005936387,0.0053912806,0.0068016886,0.00395996,0.005009372,-0.0057519935,0.005715671,-0.008681102,-0.004354873,-0.009674246,0.005241074,-0.010530092,0.005214448,-0.0075650485,0.003399375,-0.0068855244,0.004242909,-0.0023465583,0.004465402,-0.0007439895,0.0021949618,0.008629124,0.007422848,-0.009182245,-0.004814227,0.0050967745,0.0038197131,-0.009828189,-0.0047667176,-0.0056364825,-0.0034899868,0.006995891,0.001947334,0.0024209716,0.0020476005,-0.0028616418,0.000724477,0.003020461,-0.0014764199,-0.0051272325,0.0034709044,0.0005155168,0.00181759,-0.001562986,0.0013017185,0.0038259248,0.0033380492,-0.002376075,-0.0022525713,0.0038307721,0.008128507,-0.004949633,-0.0066067986,-0.00512947,0.009879874,-0.0036936828,0.00048453576,0.002113837,0.0073466096,0.0012599296,-0.00037507783,-0.0019755575,0.0043769763,-0.0003486822,0.011735042,0.00043745787,0.006413088,0.0011826896,-0.0006049995,-0.0057502175,0.0005865077,-0.007439368,-0.00508301,-0.00909403,-0.0032237342,-0.003177986,-0.0027420742,0.0060041086,-0.0028832827,-0.0012432206,0.006393793,-0.0017334571,0.008424348,-0.0073959543,0.002333253,-0.00016583389,-0.007930414,0.007973194,0.008527211,0.006336063,-0.008168061,0.007921947,0.008581746,-0.0010617006,-0.0065153306,0.0016983134
34,0.0054343566,-0.00035175463,-0.008964922,-0.00027726975,-0.002069184,-0.007885381,-0.009224799,-8.848447e-05,0.0027923645,0.00638356,-0.008949051,0.0012529027,-0.0029840192,-0.0031701252,-0.003484148,0.00052148686,-0.0031382875,0.0029666463,-0.0037572943,-0.008055514,0.0044260127,0.010839399,0.0017541914,-0.003836073,-0.011172314,-0.0005770875,0.012401964,-0.0051424815,0.0008324601,0.002863473,-0.001557779,0.014024218,-0.0028883875,-0.0017194104,0.008896687,-0.009575936,5.4163527e-05,-0.0022136858,0.0014899154,-0.00036284383,0.0005357358,-0.011958919,0.0023855078,-0.0026531082,-0.011160227,-0.005371902,-0.0034080197,0.0065072975,-0.0029093297,-0.00019646036,-0.0066322163,0.0060603763,0.0078165075,-0.0012816644,0.001531132,-0.0035607035,-0.0037424772,0.0059031425,0.0006969204,-0.005804484,-0.006461353,0.0003373975,-0.0019168619,0.0094141085,0.00048168554,-0.00026261734,-0.0065866886,-0.0067363014,0.0004867253,-0.00766473,0.004773514,0.008976606,-0.0005661456,-0.007356515,-0.00024017606,0.0015739424,0.0012819684,0.009007582,0.0054137367,-0.0088428855,0.005223933,0.0011258451,0.00015636189,-0.009238657,0.00018851107,-0.007113933,0.008860911,0.00416064,-0.0036407108,0.0044375253,-0.0024227381,0.005931125,-0.0034654583,-6.223882e-05,-0.001429285,-0.00016758362,0.01193394,0.0052343816,-0.0072323526,0.003363213,-0.0050045257,-0.0048482516,-0.007892442,0.0048568603,0.0040810374,0.0030696164,-0.0016739833,0.0046949186,-0.007968363,-0.0003171751,-0.00094867044,-0.009475793,-0.004335175,-0.0011068665,0.009819723,-0.006673891,0.0033770448,0.0011456144,0.002706024,0.0050814766,0.0037267432,0.009081075,-0.0030870521,0.011073992,0.0056884415,0.0021266239,-0.003419912,-0.0071627162
35,0.012695437,-0.010690412,-0.0045893537,0.0062956056,-0.0019918086,0.0039633955,-0.0047477963,-8.101219e-05,0.0031518182,0.009018858,-0.005237506,0.00071766647,0.0055127484,0.009025199,-0.0013565616,-0.0027198822,0.0018478571,-0.0018820198,0.008894601,-0.00637124,-0.003326605,-0.0016196031,0.0001612584,0.005276946,-0.0048411237,0.006541211,0.0097214915,-0.006233504,0.0054401895,-0.0065305186,0.006700987,0.0075856876,-0.00082403334,-0.0057727154,0.0023456318,-0.0030504342,-0.0017613232,0.00759942,0.0042291074,-0.007393066,-0.0066564744,-0.0029511217,0.00086282037,-0.0036117549,-0.007535733,-0.005018073,0.0062853685,0.0017701727,0.0023920771,-0.008215351,-0.0054799677,0.0018510439,-0.00059003517,0.004111872,0.0073204604,-0.0020704865,0.0020888802,-0.0071277604,-0.0025525938,-0.008977478,-0.009043004,0.0027167678,0.00752065,-0.0055741156,0.006023263,0.007905076,-0.007192935,-0.0061292592,-0.0011735673,-0.0067391973,-0.0022754224,-0.0029615217,0.00817929,-0.008494164,-0.00170353,-8.946283e-05,-0.0082266675,-0.005199656,-0.0022670361,-0.008870291,0.0055944514,0.005256511,0.009662677,0.00089270767,-0.0044835163,0.0041332166,-0.0018179966,-0.007458681,0.0027436868,-0.00090537796,0.0007195536,-0.0046985596,-0.010737457,-0.0040145167,-0.0007685301,-0.0016884467,0.0014101495,0.0010603247,-0.0053781644,0.0046744095,-1.8757713e-05,-0.0027871,-0.0018982041,0.0053868755,-0.007646892,-0.0040196446,0.0061200676,0.0049364627,-0.006852759,0.0046085906,-0.0027563805,-0.009564376,-0.0007325456,0.0037358205,0.011085065,-0.0058747674,0.0014725527,0.008890324,-0.0065037753,0.0013183278,0.012788827,0.007886914,-0.0052407617,-0.0010434,0.0077027646,0.0013386991,-0.008700565,0.0014115832
36,0.009183515,0.0041006072,-0.007509925,-0.0010508869,0.005723602,-0.00074876065,0.00093840325,-0.00031034596,-0.0055042137,-0.0028559791,0.0020751748,-0.0063115074,0.0071716276,-0.00060466165,-0.0048086774,0.005522738,0.00021419716,0.0015706539,0.00045559386,-0.008048189,0.00325419,0.007949556,-0.0076246657,0.00036190977,0.003247172,0.0013656807,0.0092001315,-0.0072785746,0.003062593,0.004855549,-0.0029502253,0.008922386,-0.0076616956,-0.0048414664,0.004630196,-0.006340481,0.0009908444,-0.0048809308,0.00750054,-0.008722437,-0.0010313191,-0.00049656385,0.0072068623,0.0025404333,-0.008778576,-0.0020504456,0.0032042037,-0.004593898,0.005869144,0.005508031,0.0072126626,0.0022350596,-0.0024835595,0.006976574,0.0062183505,-0.007879916,-0.002559901,-0.0040443484,0.003222971,0.0019083122,0.0006736477,0.0077220206,0.006672036,-0.004606149,-4.8519003e-05,-0.0042451373,0.0017096068,-0.005920277,0.006383937,0.004997597,0.0010437345,0.0008587097,0.005916833,0.0015484423,-0.004462587,-6.720173e-05,-0.0025010207,0.00029746434,-0.0014716409,-0.007884416,-0.0009861486,0.0065513817,0.00026847437,-0.0014003024,0.0056157336,0.0025778103,0.0064646183,-0.0028958037,-0.005875844,-0.004963976,0.007024621,-0.00056560116,-0.0019343527,7.273342e-05,0.006180646,0.0031881793,-0.0036546625,-0.0058697755,-0.0050089555,0.0012347037,-0.003539328,0.003938605,0.003103237,-0.002160612,0.0020476792,0.0043164934,-0.0048522158,-0.0017112236,-0.00058099686,0.0061104298,-0.0030555464,0.0046481374,0.006779446,0.0022751563,0.0012255656,-0.0026579197,-0.00020038783,0.004193604,-0.0014877153,-0.005023782,-0.002381715,-0.0050173067,-0.0066207545,0.004416175,-0.0049951733,0.004629122,-0.0068794787,-0.004048528
37,0.004691529,-0.0062452285,-0.00017491344,0.010063693,-0.003134928,-0.00783367,-0.0022315674,0.0065448466,0.004916243,0.0018696729,-0.0088075185,0.006198556,-0.00028788156,0.0029509873,-0.003677754,-0.0026581876,0.0053144493,0.0008765836,-0.00052210566,0.0020226112,-0.0016635375,0.0008034763,0.005117011,-0.0020381287,-0.009181616,-0.004744869,0.007509467,0.006716625,0.0024544804,-0.0046553337,0.00093888293,0.004002833,-0.0059902035,-0.006714372,-0.00011544176,0.004319175,0.0041703237,-0.00014065785,0.008098256,-0.007710566,0.0009654588,-0.0036085092,0.0041813324,0.0015161434,-0.008847899,0.0015590286,-0.004332631,0.0022232851,0.002150242,0.006068745,-0.0058187954,-0.0028793751,0.0037977374,0.009299821,-0.0049675005,-0.0076066563,-0.0008989167,0.00091811776,-0.004946299,-0.006417509,-0.00923105,-0.005264508,0.004665544,0.0010960532,-0.005934626,-0.00095365423,-0.0031976993,0.0017145893,-0.006145128,-0.007826836,-0.004072143,0.008636492,-0.0010056943,-0.0012503729,-0.0010443968,-0.0065544182,0.0008206857,0.006949435,0.0025802434,0.00067743234,-0.0050481735,-0.0024234115,0.005066906,0.0040163123,-0.0056880405,-0.0089540435,0.0107911145,-0.0057682972,-0.003731097,-0.0077492776,-0.0039182003,-0.005448564,0.001048104,-0.00010984807,0.0038448991,-0.0017755536,0.012386799,-0.0042605875,-0.0041999803,-0.00039051342,-0.004852148,0.0070657823,0.0014728272,0.0031672278,-0.00031490246,-0.0026786297,-0.006996528,-0.0047867065,0.004242577,0.0047141784,-0.0058031487,-0.008747478,0.007068167,-0.005541185,0.005342362,0.0032889799,0.007256981,-0.0012296344,0.00053525675,0.0010242121,0.013203585,0.0060756532,-0.006513079,0.0059092976,0.008827544,0.0019159813,-0.0067920783,-0.0052062217
38,0.007789178,-0.00472106,0.0022706906,-0.0003347001,0.0062597264,-0.009754486,-0.0010041996,0.008076831,-0.0014940784,-0.0033239564,-0.009216941,-0.0015871522,-0.0050765486,0.0055868104,-0.0012896383,-0.0026546894,0.00029798708,0.00044264918,0.008685722,-0.0006598911,0.00349114,0.0096303895,-0.00085681485,0.004447485,-0.010387744,0.0054989313,0.00986047,0.0031284054,-0.0010573656,-0.0062746233,0.0017298642,0.010087569,-0.0014200333,0.0037974953,0.0009284407,0.0010372126,-0.00460334,0.005606534,0.0046080966,-0.008399133,-0.0037651896,-0.006523399,0.002819792,-0.011148229,-0.005312611,-0.0017155667,-0.0005485091,0.00261191,-0.007509068,-0.007907375,-0.005609075,0.004015846,0.010290539,0.010919582,-0.0040464457,0.00074213493,-0.0062553897,7.6803826e-07,-0.0033323374,0.0010890751,-0.00223234,0.0019256137,-0.0028483563,0.0018579531,0.004539107,0.0062964344,-0.0010585056,0.0033494513,0.0012462531,0.0015400278,-0.006736653,0.007621494,0.0043823035,0.0052996334,-0.004491915,0.006932858,-0.008429903,-0.0011045447,0.007482792,-0.0071642944,0.0039309463,0.0026400143,0.005396276,0.00016142026,-0.0019033884,-0.009715809,0.00046938655,0.00013118269,-0.0050444873,-0.0018218874,0.0038252855,-0.0062119365,-0.0032046384,-0.011256316,0.0011942565,-0.00025575844,0.016212279,0.006382349,0.0020014371,-0.002710226,-0.00693302,0.00569522,-0.0027800626,-0.0025712969,-0.003669737,-0.00044017562,-0.008209893,-0.0021150005,-0.0065979566,0.0052691544,0.007779392,-0.0069232774,0.0012532878,0.0008731851,-0.0011859477,0.0018747839,0.0050195833,-0.003562306,0.0012725726,0.0053277756,0.0019950655,-0.00040568286,0.0022899387,0.0010541641,-0.00059925974,0.001138132,-0.002996948,0.00559138
39,-0.00064981065,-0.010010591,-0.0062129544,0.007470296,0.0026550596,-0.010485071,-0.0039477865,-0.004508444,-0.0027538997,0.005432601,-0.002992169,0.0037483855,0.003265385,-0.005382794,0.0045231814,0.0068821018,-0.0041183387,-0.0014895018,-0.002241307,-0.007958678,0.0062564393,0.0039946707,-0.0037185864,0.002396685,-0.0057567866,-0.00039989784,0.00629775,-0.0062964014,0.008053281,-0.0015803152,-0.0029725593,0.0014602225,-0.0049517322,-0.006189459,-0.0023983398,-0.0017997252,0.0010548743,0.008474945,0.00984441,-0.010968196,0.0024032504,-0.010181647,-0.0044049863,-0.006878468,-0.009096678,-0.0050326823,-0.0077857333,-0.006534736,0.0018651354,0.00688043,-0.0021901065,-0.0042158207,0.003655207,0.006138509,0.005588118,-0.0017988118,-0.00034753486,-0.007470343,0.007309047,0.0026180658,-0.011794008,0.008568162,-0.006783174,0.0045467373,-0.0028108296,0.006297246,-0.0012980829,-0.0002539183,-0.0034945512,-0.0053802957,-0.005436404,-0.00022190022,-0.002644012,-0.0033596915,0.004358077,0.0017024007,-0.0064900145,0.0051849624,-0.004313278,5.8636826e-05,-0.0027580566,-0.006909311,0.0056818444,-0.008435623,-0.0012194142,-0.0022173054,-0.001890493,-0.0056387424,0.0087410845,-0.008737833,-0.0036788008,-0.0023032776,-0.0048562745,0.0024469309,0.0039452794,-0.0050784014,0.00467915,0.0036596698,0.0041641854,-0.0010625948,0.004860728,-0.00021406403,-0.009369158,-0.0065268404,0.0010413078,0.0008247574,0.0053773224,0.005551813,0.0052882317,0.003623855,0.008253607,-0.006396412,-0.0013912135,0.005760989,0.0015963091,-0.0006876834,0.0013394017,0.0070353365,-0.0032223174,0.005627621,0.0046424987,0.008285392,-0.0006267515,0.010018024,-0.00016135935,-0.003812077,-0.0044876114,0.005849101
4,0.0033284132,-0.008433845,-0.00291135,0.004099894,0.0062563745,-0.000784199,-0.0052829157,0.007916075,-0.005076957,0.009789633,-0.0017089949,-0.0051043895,-0.0058725467,0.0006498689,0.0047640903,-0.007288922,-0.005550278,0.004138039,-0.0056912545,-0.0058876853,0.0004921899,0.001394101,0.0023754193,-0.002733085,-0.009769654,-0.0041941744,0.0067003863,0.0009777966,0.0059476276,-0.00060871505,-0.0019507061,0.011794362,-0.0080985455,-0.0055178143,0.009482868,-0.005227683,0.004590748,0.0053361007,0.008664011,-0.010070153,0.0035025976,-0.0021384158,0.0016175908,-0.010536799,-0.0028894183,0.0015339461,-0.005188017,0.004550678,0.00746415,0.0063008647,-0.00864782,-0.003515582,0.0029279815,-0.0042167692,-0.0034201194,-0.010119282,0.0035641126,-0.0041069333,-0.006818734,0.0036346181,-0.0056355074,-0.00572331,0.0004219714,0.0037493648,0.0072742673,0.0006083584,-0.0005309521,0.0019347172,0.004318811,0.002889263,0.0016115576,-0.0059173414,0.006003642,0.003771909,0.0020614835,-8.433194e-05,-0.006616158,0.0039082374,-0.0003304398,-0.0065245065,0.0005502008,0.006431304,-0.0038665726,-0.006770799,-0.0041045016,-0.0021821377,0.0052471766,-0.0062886523,-0.00046781596,-0.0041793413,0.006973197,-0.0064021684,-0.009797017,0.0024999965,-0.0049727894,-0.0005032635,0.005215995,-0.0041819275,0.003246398,0.0010381872,-0.006298064,0.0051503484,-0.0058031348,-0.008040634,0.003553719,0.0016212702,-0.0017433872,-0.0010258716,0.006195154,-0.0054974463,-0.0035918278,-0.0024107748,0.0058875224,0.00024110494,8.488253e-05,-0.0064256145,-0.005319867,-0.0055904835,-0.0004340052,-0.001047207,0.007982325,0.003305896,-0.0015386516,0.010012507,-0.0016109641,0.000919529,-0.006289954,-0.0024283081
40,0.01055043,-0.0070119253,0.005193391,-0.0025795435,-0.006918841,-0.0097583495,-0.0089897625,0.0037691256,-0.0022744366,-0.0053522675,-0.0035113522,-0.0054716542,-0.005507115,-4.465536e-05,0.00480296,0.003055928,-0.00084206916,0.0053038234,-0.0045193145,-0.0017708964,0.0048224865,0.008181844,-0.0050402074,-0.0042988975,0.0010949324,-0.005942991,-0.003613928,-0.0024141297,-0.0043660244,0.0057426686,0.0034576026,0.007434978,-0.003449931,0.0015378438,-0.002600123,0.0011944635,-0.0036575133,-0.0039989734,-0.00076886907,-0.0041750805,-0.0025435279,-0.0067934156,-0.006092979,-0.009633368,0.0017883173,0.0046404987,3.250249e-05,-0.0008498903,-0.004081021,0.0065600774,-0.006332165,0.007769141,0.01124123,0.0063941,-0.0007782843,-0.0017543149,-0.006354223,0.0047764145,-0.0041312817,0.0039010467,-0.002693957,-0.0013742865,0.0010976658,-0.0044467975,0.00054419483,-0.003504342,-0.0057447264,-0.007821148,-0.003152905,-0.00036199353,0.002756024,0.0071741957,0.008171597,0.00061101234,-0.0021106869,0.0068507036,0.0025630845,-0.0010200914,-0.0019140545,0.0012073586,0.0028397033,-0.0041454374,0.0037176718,-0.0006024704,-0.0070863403,6.341196e-05,-0.0031119634,-0.004680491,-0.0060959,-0.0043992093,-0.0010763099,0.0065488983,0.0020097499,0.002780857,0.0017821762,-0.0055633252,0.003362887,0.009572178,0.0018340967,0.0017670229,-0.005011622,-0.0057389997,-0.006011353,-0.0026213154,-0.001712992,-0.0055724494,0.0065643024,0.004082201,-0.0062058796,-0.0023668834,0.003773158,-0.0050531738,-0.0026560859,0.0049095526,0.00042098877,-0.0011539914,-0.005039735,3.976944e-05,0.0052492484,0.008205891,-0.0006950245,0.009244039,-0.0047808327,0.007696687,0.0016534334,0.0030426441,-0.0025132634,-0.0043654344
41,0.0097411,-0.0037553739,-0.0056910096,0.0031398276,-0.0062827067,0.0047843913,-0.006662234,0.0051933564,-0.0017107435,0.007504447,0.0040752394,-0.0006695083,-0.007578843,0.009723699,0.00413388,-0.004263087,-0.0034296468,0.0032713576,0.004217125,-0.0016801693,0.0057347515,0.009248393,-0.000866129,0.0075122574,-0.004698792,-0.0059545655,0.0015895833,0.005192266,0.008445088,0.0011293617,0.0054471456,0.011265509,-0.0034066376,-0.0007834194,-0.0031789115,-0.0050605023,6.791473e-05,0.0014671087,0.0029474762,-0.009321382,0.002735973,0.0035353948,0.006849633,0.0027688108,0.00051877386,0.00370688,0.0042038076,-0.0050225332,-0.0046406337,-0.0036787342,-0.003620971,0.005939131,0.007559826,0.010639573,-0.0014069977,0.00070005935,-0.006265114,-0.0025974987,-0.005693182,-0.0054512173,0.00043569523,0.0014927358,0.0068735094,-0.0020194815,0.0060508954,-0.0010073443,0.004373086,-0.002821844,-0.0021722587,-0.0006985702,0.0059529394,0.0052317637,0.0067803925,0.0022589597,-0.005704195,-0.002896359,-0.0032241214,-0.0055061425,-0.0034288985,0.0029476676,-0.006172954,0.0011789607,-0.0046469076,0.0015969336,0.0064668064,-0.0023770125,-0.0006344821,0.0033582633,0.007334686,0.000646054,-0.00209884,-0.0018658142,-0.010118246,0.0017275588,-0.00426345,0.004328083,0.009640839,-0.004599695,-0.0010634487,0.007547555,-0.007698755,-0.00752548,-0.0057241563,0.0006893892,0.0029689397,0.001523562,0.003907465,-0.005117182,0.00065837166,-0.00021144847,0.008212405,-0.00460072,-0.001360263,-0.0035482089,0.00018471167,0.0025648908,0.0036254392,-0.003428711,-0.008846466,-0.0016648108,0.008156031,0.0022454276,-0.00063182565,0.008994653,0.003268969,0.0018709546,-0.005391419,0.005842775
42,0.012563565,-0.0049394304,-0.0012597961,-0.0005663109,-0.0019554868,-0.0008965868,-0.010397214,0.009031195,0.0030328534,-0.0032566718,-0.010971019,-0.0014926472,-0.0068073096,-0.005664102,-0.005740076,-0.0007093515,-0.007555654,0.000296787,0.000859408,-0.006561179,0.0028289598,0.010372454,0.0062864204,0.0064148814,-0.009488144,-0.0055615813,0.0093379775,0.0072347703,0.008940453,0.006197986,-8.062901e-05,0.003772163,-0.005768123,-0.0067525012,-0.0033306032,-0.008513004,-0.0004955012,-0.003766037,-0.002451776,-0.0035780983,-0.0010220372,-0.0030777105,0.008262726,5.1740615e-05,0.0046813777,0.0007775151,0.006352833,-0.0016731952,-0.0016764688,-0.0011164641,0.005806378,-0.005848298,0.005849189,0.006332275,0.0007008275,-0.006344123,0.004035366,-0.00842912,-0.0029041427,-0.0099963425,-0.0047798036,-0.00010973142,-0.0061084107,-0.002362133,0.0049138484,0.008615653,-0.008245958,-0.0062875384,0.002663307,-6.666416e-05,-0.0056812167,0.00859377,-0.0023135059,0.0065640155,-0.0040605543,0.0002015185,-0.0012151706,-0.004747606,-0.002308729,-0.0058372826,0.007179773,0.007461105,-0.0037852207,-0.005449667,0.0034859306,0.001206158,0.01226242,-0.0047611617,0.008298038,0.00596294,-0.002883631,0.0028505977,-0.0053437995,-0.009175563,-0.0037955248,0.002602271,0.0020982947,0.008373617,-0.0051036323,-0.00044127204,-0.0077466024,0.0010450566,-0.01017449,-0.000182181,0.00036315125,0.0015820692,0.0010468843,-0.0069147865,0.002239536,-0.0053863125,0.005181079,0.0013045728,0.0047284984,0.0074160867,0.011434776,-0.0017635772,0.007895428,0.0013103689,-0.0077905357,0.001781744,0.0065679555,0.00053602725,-0.00901652,0.00227983,-0.0030968692,0.00055166445,-0.005758951,-0.001365002
